tipo_frete;peso;valor_total_pedido;data;abreviatura_uf;regiao;grupo_gerencial_produto;conta_numero_pedido_vendedor
CIF;8162,632;176557,56;01/02/2023 00:00;RS;Sul;PORTA BOBINA;1
CIF;16848;596335;26/04/2023 00:00;RS;Sul;FLOW RACK;1
CIF;24185;997808;26/04/2023 00:00;RS;Sul;MEZANINO;1
CIF;39892,64475;483000;05/02/2020 00:00;RS;Sul;DRIVE IN;1
CIF;780,8039;9544,5;15/01/2020 00:00;PR;Sul;DRIVE IN;1
CIF;263,7855;4688,25;04/03/2020 00:00;RS;Sul;DRIVE IN;1
CIF;11582,26232;135000;19/03/2020 00:00;SC;Sul;DRIVE IN;1
CIF;6587,29242;72230;12/03/2020 00:00;RS;Sul;DRIVE IN;1
CIF;482,95616;16432,5;17/03/2020 00:00;PR;Sul;DRIVE IN;1
CIF;380,9274;11400;28/04/2020 00:00;RS;Sul;DRIVE IN;1
CIF;403548,2539;670020;08/06/2020 00:00;SC;Sul;DRIVE IN;1
CIF;1664,60414;20093;09/07/2020 00:00;RS;Sul;DRIVE IN;1
CIF;1097,264;16065;29/04/2020 00:00;PR;Sul;DRIVE IN;1
CIF;522,5536;8925;06/05/2020 00:00;RS;Sul;DRIVE IN;1
CIF;1302,5808;39606;27/05/2020 00:00;PR;Sul;DRIVE IN;1
CIF;514516,1778;656250;29/05/2020 00:00;PR;Sul;DRIVE IN;1
CIF;2384038,236;6537764,03;25/06/2020 00:00;SC;Sul;DRIVE IN;1
CIF;30,8295;735;03/04/2020 00:00;RS;Sul;DRIVE IN;1
CIF;4,7931;525;07/05/2020 00:00;SC;Sul;DRIVE IN;1
CIF;17,7318;882;13/05/2020 00:00;PR;Sul;DRIVE IN;1
CIF;612,073;62227,2;07/08/2020 00:00;SC;Sul;DRIVE IN;1
CIF;8905,2772;11250,44;13/08/2020 00:00;RS;Sul;DRIVE IN;1
CIF;38646,22056;357000;18/08/2020 00:00;SC;Sul;DRIVE IN;1
CIF;371;6688,5;03/09/2020 00:00;PR;Sul;DRIVE IN;1
CIF;169;2079;21/09/2020 00:00;SC;Sul;DRIVE IN;1
CIF;3883;50347,5;30/09/2020 00:00;SC;Sul;DRIVE IN;1
CIF;3177,30944;5519,91;27/05/2020 00:00;RS;Sul;DRIVE IN;1
CIF;5072,4215;67095;28/05/2020 00:00;RS;Sul;DRIVE IN;1
CIF;27075,1786;304500;18/08/2020 00:00;PR;Sul;DRIVE IN;1
CIF;48707;550000;10/09/2020 00:00;RS;Sul;DRIVE IN;1
CIF;1282,922;25200;17/09/2020 00:00;SC;Sul;DRIVE IN;1
CIF;3615;42750;06/10/2020 00:00;RS;Sul;DRIVE IN;1
CIF;2053,831;39817,05;29/10/2020 00:00;SC;Sul;DRIVE IN;1
CIF;2326,745;38693,55;17/11/2020 00:00;SC;Sul;DRIVE IN;1
CIF;6075;58315,01;08/10/2020 00:00;RS;Sul;DRIVE IN;1
CIF;21517;350700,08;13/10/2020 00:00;RS;Sul;DRIVE IN;1
CIF;38220,484;539700,01;02/12/2020 00:00;RS;Sul;DRIVE IN;1
CIF;630,563;12232,26;14/01/2021 00:00;SC;Sul;DRIVE IN;1
CIF;168,8536;1050;13/07/2020 00:00;SC;Sul;DRIVE IN;1
CIF;2457,119;54495;30/11/2020 00:00;RS;Sul;DRIVE IN;1
CIF;4471,456;92500;05/01/2021 00:00;SC;Sul;DRIVE IN;1
CIF;5711;80463,94;25/01/2021 00:00;PR;Sul;DRIVE IN;1
CIF;319441,911;5499702,05;15/03/2021 00:00;RS;Sul;DRIVE IN;1
CIF;2464,418;70446,25;13/04/2021 00:00;PR;Sul;DRIVE IN;1
CIF;8846,468;167561;22/04/2021 00:00;RS;Sul;DRIVE IN;1
CIF;235,776;5460;18/02/2021 00:00;SC;Sul;DRIVE IN;1
CIF;1223,861;20400;23/03/2021 00:00;PR;Sul;DRIVE IN;1
CIF;17,423;525;14/04/2021 00:00;PR;Sul;DRIVE IN;1
CIF;254,703;30851,1;11/06/2021 00:00;PR;Sul;DRIVE IN;1
CIF;1579,177;88777,51;27/05/2021 00:00;SC;Sul;DRIVE IN;1
CIF;180,219;7760,44;25/06/2021 00:00;SC;Sul;DRIVE IN;1
CIF;13626,831;308137,5;19/08/2021 00:00;PR;Sul;DRIVE IN;1
CIF;17392,292;465000;24/02/2021 00:00;SC;Sul;DRIVE IN;1
CIF;15840,88;513809,53;17/08/2021 00:00;RS;Sul;DRIVE IN;1
CIF;2555,481;95776,01;27/10/2021 00:00;SC;Sul;DRIVE IN;1
CIF;1470,115;37131,82;22/03/2021 00:00;SC;Sul;DRIVE IN;1
CIF;342341,402;5197295,22;25/03/2021 00:00;PR;Sul;DRIVE IN;1
CIF;19644,501;486750;30/09/2021 00:00;RS;Sul;DRIVE IN;1
CIF;119677,619;2810119,42;18/11/2021 00:00;SC;Sul;DRIVE IN;1
CIF;56837,95;1254762,35;19/11/2021 00:00;SC;Sul;DRIVE IN;1
CIF;5456,481;132000;20/05/2021 00:00;RS;Sul;DRIVE IN;1
CIF;2479,257;78331,25;21/05/2021 00:00;SC;Sul;DRIVE IN;1
CIF;883,768;32121;10/06/2021 00:00;RS;Sul;DRIVE IN;1
CIF;134,455;5202,27;21/07/2021 00:00;SC;Sul;DRIVE IN;1
CIF;50,599;2469,25;26/08/2021 00:00;SC;Sul;DRIVE IN;1
CIF;1835,684;68766,86;17/01/2022 00:00;SC;Sul;DRIVE IN;1
CIF;20347,057;448970,8;08/03/2022 00:00;RS;Sul;DRIVE IN;1
CIF;332,2;8863,06;20/05/2022 00:00;SC;Sul;DRIVE IN;1
CIF;1450,33;51625,03;30/05/2022 00:00;RS;Sul;DRIVE IN;1
CIF;15320,561;289100;24/11/2021 00:00;SC;Sul;DRIVE IN;1
CIF;155,477;4731,04;07/06/2022 00:00;SC;Sul;DRIVE IN;1
CIF;745,046;28000;20/06/2022 00:00;RS;Sul;DRIVE IN;1
CIF;1463,025;46487,9;01/07/2022 00:00;RS;Sul;DRIVE IN;1
CIF;4900,634;110250;06/07/2022 00:00;PR;Sul;DRIVE IN;1
CIF;635,757;15966,2;08/07/2022 00:00;SC;Sul;DRIVE IN;1
CIF;185,958;9051,51;26/08/2022 00:00;SC;Sul;DRIVE IN;1
CIF;54968,047;1425833,33;15/12/2021 00:00;RS;Sul;DRIVE IN;1
CIF;64509,886;1378160;15/08/2022 00:00;SC;Sul;DRIVE IN;1
CIF;321,412;7227,5;21/10/2022 00:00;SC;Sul;DRIVE IN;1
CIF;44,081;16299,99;18/04/2022 00:00;RS;Sul;DRIVE IN;1
CIF;4569,754;260000;05/09/2022 00:00;PR;Sul;DRIVE IN;1
CIF;502,044;18792,62;27/09/2022 00:00;SC;Sul;DRIVE IN;1
CIF;332,2;8715,35;03/10/2022 00:00;SC;Sul;DRIVE IN;1
CIF;1463,025;31725,3;14/10/2022 00:00;RS;Sul;DRIVE IN;1
CIF;9319,412;173976,25;30/11/2022 00:00;RS;Sul;DRIVE IN;1
CIF;1731,267;88495,59;21/06/2022 00:00;RS;Sul;DRIVE IN;1
CIF;6358,37;140626,5;02/08/2022 00:00;SC;Sul;DRIVE IN;1
CIF;59,792;1540,43;29/11/2022 00:00;PR;Sul;DRIVE IN;1
CIF;3517,868;89827,5;05/12/2022 00:00;SC;Sul;DRIVE IN;1
CIF;502,044;18479,41;16/12/2022 00:00;SC;Sul;DRIVE IN;1
CIF;48791,312;799624,64;21/12/2022 00:00;PR;Sul;DRIVE IN;1
CIF;5343,44;147818,9;23/12/2022 00:00;PR;Sul;DRIVE IN;1
CIF;2452,139;46462,5;29/12/2022 00:00;RS;Sul;DRIVE IN;1
CIF;1374,665;47667,71;13/01/2023 00:00;RS;Sul;DRIVE IN;1
CIF;145,612;3884,27;07/02/2023 00:00;SC;Sul;DRIVE IN;1
CIF;18568,628;341757,5;17/10/2022 00:00;PR;Sul;DRIVE IN;1
CIF;5548,163;126352,19;20/10/2022 00:00;PR;Sul;DRIVE IN;1
CIF;55,617;6195;12/01/2023 00:00;RS;Sul;DRIVE IN;1
CIF;990,762;31986,85;25/01/2023 00:00;PR;Sul;DRIVE IN;1
CIF;185,605;8185,04;26/01/2023 00:00;SC;Sul;DRIVE IN;1
CIF;1684,779;56581;17/02/2023 00:00;RS;Sul;DRIVE IN;1
CIF;13409,051;229630,07;03/03/2023 00:00;RS;Sul;DRIVE IN;1
CIF;836,808;26000;09/03/2023 00:00;SC;Sul;DRIVE IN;1
CIF;59,792;1540,43;15/03/2023 00:00;PR;Sul;DRIVE IN;1
CIF;47801,816;633581,24;27/03/2023 00:00;PR;Sul;DRIVE IN;1
CIF;13733,021;289191,89;08/11/2022 00:00;RS;Sul;DRIVE IN;1
CIF;25282,828;512746,88;16/11/2022 00:00;PR;Sul;DRIVE IN;1
CIF;525;8611,05;11/05/2023 00:00;PR;Sul;DRIVE IN;1
CIF;2677,09;53690;16/02/2023 00:00;PR;Sul;DRIVE IN;1
CIF;9549;130000;13/03/2023 00:00;SC;Sul;DRIVE IN;1
CIF;21968,729;790000;28/03/2023 00:00;PR;Sul;DRIVE IN;1
CIF;99,227;2994,25;27/04/2023 00:00;SC;Sul;DRIVE IN;1
CIF;2509,476;48011,25;05/12/2022 00:00;PR;Sul;DRIVE IN;1
CIF;91,539;2110,02;13/12/2022 00:00;PR;Sul;DRIVE IN;1
CIF;567,965;14542,77;21/12/2022 00:00;SC;Sul;DRIVE IN;1
CIF;15489,237;403903,6;01/02/2023 00:00;SC;Sul;DRIVE IN;1
CIF;27,748;772,31;28/02/2023 00:00;SC;Sul;DRIVE IN;1
CIF;28426,809;470000;17/03/2023 00:00;PR;Sul;DRIVE IN;1
CIF;2023,01;44596,96;21/03/2023 00:00;PR;Sul;DRIVE IN;1
CIF;1433,887;10998,58;23/03/2023 00:00;SC;Sul;DRIVE IN;1
CIF;13515,74068;144900;06/01/2020 00:00;PB;Nordeste;DRIVE IN;1
CIF;14624,05798;152146,51;10/02/2020 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;12760;190230;31/03/2020 00:00;EX;Exterior;DRIVE IN;1
CIF;118454,3842;26498,64;02/04/2020 00:00;AL;Nordeste;DRIVE IN;1
CIF;4711,1738;85419,6;08/06/2020 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;6729,49422;78750;24/06/2020 00:00;PE;Nordeste;DRIVE IN;1
CIF;1170,261;2073,34;10/07/2020 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;200843,5013;212368,34;23/04/2020 00:00;BA;Nordeste;DRIVE IN;1
CIF;3082,5042;43050;28/05/2020 00:00;BA;Nordeste;DRIVE IN;1
CIF;150,9585;445,5;02/07/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;85254,81503;294000;21/07/2020 00:00;DF;Centro-Oeste;DRIVE IN;1
CIF;12908;299352,6;06/08/2020 00:00;MO;Exterior;DRIVE IN;1
CIF;150,9585;445,5;21/08/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;1144,227;27352,5;21/09/2020 00:00;BA;Nordeste;DRIVE IN;1
CIF;36016,003;470085;25/09/2020 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;645,7821;8320,2;28/05/2020 00:00;PE;Nordeste;DRIVE IN;1
CIF;36463,07933;361121,25;29/05/2020 00:00;PE;Nordeste;DRIVE IN;1
CIF;27364,6976;12096;08/07/2020 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;2804,355;44625;16/07/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;26120,61904;276210;28/07/2020 00:00;PE;Nordeste;DRIVE IN;1
CIF;12263,1148;293647,98;06/08/2020 00:00;EX;Exterior;DRIVE IN;1
CIF;328,191;3491,88;04/09/2020 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;4324,64;60607,36;27/10/2020 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;16176,703;257407,5;20/11/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;22522,3636;265311,9;26/08/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;35;1207,5;08/09/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;78,4;3649,8;03/03/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;114827,171;1708139,83;25/03/2021 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;36;2898;28/09/2020 00:00;BA;Nordeste;DRIVE IN;1
CIF;199344,411;1352561,02;02/12/2020 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;118521,477;2638645,55;15/12/2020 00:00;CE;Nordeste;DRIVE IN;1
CIF;5132,253;89213,67;04/01/2021 00:00;CE;Nordeste;DRIVE IN;1
CIF;36;2898;08/01/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;4202,264;145146,25;08/06/2021 00:00;PE;Nordeste;DRIVE IN;1
CIF;117044,762;2627690,95;23/09/2021 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;2729,787;10890;18/10/2021 00:00;AM;Norte;DRIVE IN;1
CIF;145,245;5114,88;26/10/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;5064,159;117237,5;29/10/2021 00:00;PB;Nordeste;DRIVE IN;1
CIF;533490,409;7649250,34;06/04/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;1771,197;36078,64;07/04/2021 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;14649,434;397424,75;27/10/2021 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;5683,916;166296,73;18/11/2021 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;17379,924;406913,54;09/02/2022 00:00;PE;Nordeste;DRIVE IN;1
CIF;6459,841;139387,5;22/02/2022 00:00;PE;Nordeste;DRIVE IN;1
CIF;15001,51;379960;06/12/2021 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;44618,691;1268956,64;30/07/2021 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;90885,778;2035237,67;13/08/2021 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;14585,146;399814,98;31/03/2022 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;346,66;178737,17;30/03/2022 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;57016,521;1147956,97;26/04/2022 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;3664,276;134225;31/05/2022 00:00;BA;Nordeste;DRIVE IN;1
CIF;64354,521;1380099,88;23/09/2021 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;465,864;12782,35;25/10/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;37018,896;1437577,57;10/12/2021 00:00;BA;Nordeste;DRIVE IN;1
CIF;8850;188225,7;04/08/2022 00:00;EX;Exterior;DRIVE IN;1
CIF;8122,335;280000;22/08/2022 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;159246,052;2190247,28;24/08/2022 00:00;BA;Nordeste;DRIVE IN;1
CIF;37018,896;1437577,57;07/07/2022 00:00;BA;Nordeste;DRIVE IN;1
CIF;19601,784;412200,04;11/08/2022 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;21061,134;433650;05/12/2022 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;13,961;120,1;09/12/2022 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;33618,272;490000;19/08/2022 00:00;BA;Nordeste;DRIVE IN;1
CIF;131183,315;1868702,73;23/08/2022 00:00;BA;Nordeste;DRIVE IN;1
CIF;43110,124;826000;07/12/2022 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;2906,511;42425;26/12/2022 00:00;PB;Nordeste;DRIVE IN;1
CIF;21052,959;516250;30/12/2022 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;4686,339;110000;30/12/2022 00:00;TO;Norte;DRIVE IN;1
CIF;13617,572;249950,7;18/01/2023 00:00;MT;Centro-Oeste;DRIVE IN;1
CIF;2411,874;92999,9;07/10/2022 00:00;GO;Centro-Oeste;DRIVE IN;1
CIF;11145,82;208313,42;24/03/2023 00:00;BA;Nordeste;DRIVE IN;1
CIF;233,526;8799,72;29/03/2023 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;33618,272;490000;10/11/2022 00:00;PE;Nordeste;DRIVE IN;1
CIF;70,229;2088,37;02/03/2023 00:00;BA;Nordeste;DRIVE IN;1
CIF;113,654;79714,16;09/03/2023 00:00;MS;Centro-Oeste;DRIVE IN;1
CIF;183444,647;2280157,66;26/04/2023 00:00;;;DRIVE IN;1
CIF;29722,06942;304500;20/01/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;109576,0362;165375;22/01/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;3775,45916;44100;12/02/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;3008,30948;50000;10/03/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;5762,99068;52000;16/03/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;26246,3144;87580,52;20/03/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;886,4123;22559,25;14/02/2020 00:00;RJ;Sudeste;DRIVE IN;1
CIF;295,4547;5250;18/03/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;812,7226;13561,8;03/03/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;4663,17693;44000;02/07/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;230430,4564;503790;08/07/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;410580,9954;820386;09/07/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;21141,86533;183750;10/07/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;3565,37791;42945;06/04/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;22691,9109;97461;06/05/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;787,899;42000;07/05/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;456451,4853;615091,56;19/08/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;4346;51385,95;23/09/2020 00:00;RJ;Sudeste;DRIVE IN;1
CIF;207;11090,23;02/10/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;4849,57368;62349;03/06/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;20268,63165;73500,02;03/07/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;8807,67018;112518;03/08/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;8557,15136;92000;05/08/2020 00:00;RJ;Sudeste;DRIVE IN;1
CIF;35392,68783;349440;24/08/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;237;8904;04/09/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;142;3328,5;16/11/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;147;1540,35;25/09/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;641256,428;8083582;28/09/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;83720,923;1034250;25/11/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;9595,043;180075;29/01/2021 00:00;MG;Sudeste;DRIVE IN;1
CIF;4682,78202;49350;13/07/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;896125,8768;1806000;31/07/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;34228,60544;92000;03/08/2020 00:00;RJ;Sudeste;DRIVE IN;1
CIF;24465,88504;282750,3;13/08/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;7856,90591;90000;01/12/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;112009,552;1806096,12;18/02/2021 00:00;MG;Sudeste;DRIVE IN;1
CIF;423,908;40341,01;01/04/2021 00:00;MG;Sudeste;DRIVE IN;1
CIF;13604,427;255150;23/04/2021 00:00;RJ;Sudeste;DRIVE IN;1
CIF;1943;29352,75;05/10/2020 00:00;MG;Sudeste;DRIVE IN;1
CIF;8488,281;221088;19/05/2021 00:00;MG;Sudeste;DRIVE IN;1
CIF;1096055,765;24426969,03;08/06/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;1148,989;17514;04/12/2020 00:00;SP;Sudeste;DRIVE IN;1
CIF;2504,514;35000;11/01/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;2543,632;90300;16/07/2021 00:00;MG;Sudeste;DRIVE IN;1
CIF;65468,49;1573721,95;13/08/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;64148,783;1052189,6;05/03/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;45,042;1092;26/08/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;51112,811;1081000;29/09/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;3271,164;290000;30/09/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;939,824;30725,1;05/04/2021 00:00;RJ;Sudeste;DRIVE IN;1
CIF;2044,872;64081,21;06/04/2021 00:00;RJ;Sudeste;DRIVE IN;1
CIF;10055,676;182594;08/04/2021 00:00;RJ;Sudeste;DRIVE IN;1
CIF;44983,786;1;01/12/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;2048,065;61774,48;20/01/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;1325,779;93375;25/01/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;8400,952;176627,87;04/05/2021 00:00;RJ;Sudeste;DRIVE IN;1
CIF;70788,158;668646,65;24/11/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;978,98;40076,49;15/12/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;13765,578;358277,5;16/12/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;26789,741;826000;21/01/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;25,396;825,3;23/02/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;15172,805;298554,22;31/03/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;1245,98;31976,53;31/05/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;445,8;132560,61;06/04/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;1402,271;86215,5;17/09/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;13648,733;309750;23/11/2021 00:00;SP;Sudeste;DRIVE IN;1
CIF;252,168;10841,25;22/07/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;105,475;2697,5;31/01/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;225039,456;5365440;10/06/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;7857,138;218400,08;27/06/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;3947,942;92979,01;28/06/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;5910,988;181616,79;25/07/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;667,52;54206,25;25/03/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;37,06;5168,18;30/03/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;1755,451;72143,36;31/03/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;7857,138;214760,08;29/09/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;1820,975;40890,46;29/09/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;2155,822;188833,21;27/09/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;5339,066;100000;04/10/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;169986,283;3526863,99;25/10/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;16722,579;298458,58;07/11/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;8221,265;256415,7;14/06/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;16,775;735;08/07/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;78646,3;1788480;28/07/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;5532,067;95000;30/11/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;6723,489;177817,15;07/12/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;3703,532;75227,95;07/12/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;7277,59;151522,47;12/12/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;5339,066;100000;15/12/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;48059,152;817953,94;24/08/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;6890,148;283938;25/08/2022 00:00;RJ;Sudeste;DRIVE IN;1
CIF;543,198;13519,9;15/12/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;11418,427;175525;19/01/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;543,198;13519,9;14/02/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;4206,316;90000;27/10/2022 00:00;SP;Sudeste;DRIVE IN;1
CIF;11252,126;266059,07;11/11/2022 00:00;MG;Sudeste;DRIVE IN;1
CIF;995,415;31283,53;04/05/2023 00:00;RJ;Sudeste;DRIVE IN;1
CIF;412,765;11152,03;09/05/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;4290,542;63645,37;05/04/2023 00:00;SP;Sudeste;DRIVE IN;1
CIF;98635;2411164,55;16/05/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;117186,034;1428410;06/02/2023 00:00;RJ;Sudeste;DRIVE IN;1
CIF;4338,63;83980,45;08/02/2023 00:00;SP;Sudeste;DRIVE IN;1
CIF;419,65;15074,5;13/03/2023 00:00;SP;Sudeste;DRIVE IN;1
CIF;3405,984;69550,84;14/03/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;13629;214760,08;12/05/2023 00:00;MG;Sudeste;DRIVE IN;1
CIF;552;43370,16;15/05/2023 00:00;SP;Sudeste;DRIVE IN;1
FOB;13300;9975;18/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;14780;11085;22/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;26030;19522,5;30/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;28030;21022,5;03/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;13360;10020;14/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;13730;10297,5;08/10/2020 00:00;ES;Sudeste;OUTROS;1
FOB;26980;25091,4;15/10/2020 00:00;ES;Sudeste;OUTROS;1
FOB;30170;22627,5;24/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;10730;8047,5;09/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;294,3;540;05/05/2021 00:00;ES;Sudeste;OUTROS;1
FOB;26220;19665;16/09/2020 00:00;ES;Sudeste;OUTROS;1
FOB;17080;15884,4;28/10/2020 00:00;ES;Sudeste;OUTROS;1
FOB;7760;16296;09/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;21250;46829;11/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;10410;21861;12/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;10630;22323;24/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;18900;39690;26/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;7990;16779;03/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;11610;24381;20/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;12510;26271;24/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;22360;48130;16/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;11200;23520;20/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;27000;60102;30/08/2021 00:00;ES;Sudeste;OUTROS;1
FOB;8890;18669;09/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;11940;25074;13/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;11540;26542;15/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;12970;29831;21/09/2021 00:00;ES;Sudeste;OUTROS;1
FOB;23920;50232;22/09/2021 00:00;ES;Sudeste;OUTROS;1
